smiles,logbb,name,source
CN(C)CCN(CC1=CC=C(C=C1)OC)C2=CC=CC=N2,0.5,mepyramine (pyrilamine),B3DB(CC0)
C1C(=O)NC2=C(C(=CC=C2)Cl)C(=N1)C3=CC=CC=C3,0.5,chembl351067,B3DB(CC0)
CCCCCCCCC,0.52,nonane,B3DB(CC0)
CC1=C2C(=CC=C1)C3CNCCC3(C4=CC=CC=C4O2)O,0.52,org-32104,B3DB(CC0)
C1CNCC([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,0.52,schembl12537969,B3DB(CC0)
CNCCCN1C2=C(CCC3=CC=CC=C31)C=C(C=C2)O,0.53,1977-15-7,B3DB(CC0)
CCCOC(=O)C1=CC=C(C=C1)N,0.55,propyl-4-aminobenzoate,B3DB(CC0)
FCCC2=CC(N)=C(C=C2)SC1=CC=CC=C1N(C)C,0.55,afe,B3DB(CC0)
CC(C)CCOC(=O)C,0.55,isopentylacetate ,B3DB(CC0)
CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](CC4)O,0.55,dihydrocodeine,B3DB(CC0)
CC(C)Br,0.56,2-bromopropane,B3DB(CC0)
C1CC(CCC1CCN2CCC3=C(C2)C=CC(=C3)C#N)NC(=O)C4=CC=NC5=CC=CC=C45,0.56,sb-277011a,B3DB(CC0)
C1CNCC2=CC=CC=C21,0.56,nsc 15312,B3DB(CC0)
C[C@H](CC1=CC=CC=C1)N(C)CC#C,0.57,selegiline,B3DB(CC0)
COC1=CC2=C(C=C1)NN=C2NC3CCN(CC3)CC4=CC5=C(C=C4)OCO5,0.57,chembl371222,B3DB(CC0)
CC1=CC(=O)N(C=C1)CCCCN2CCN(CC2)C3=NC(=NC(=C3)C(F)(F)F)C(C)(C)C,0.57,chembl382773,B3DB(CC0)
CC3=NN=C4CN=C(C2CC(CCC2N34)Cl)C1=CC=CC=C1Cl,0.57,triazolam,B3DB(CC0)
C1CC2=C(C=CC(=C2)F)OC1C(CNCC(C3CCC4=C(O3)C=CC(=C4)F)O)O,0.57,nebivolol,B3DB(CC0)
C1CN=C(N1)NC2=C(C=C(C=C2Br)Br)Br,0.58,tz-19,B3DB(CC0)
CC(CF)NC[C@@H](COC1=CC=CC2=C1C3=CC=CC=C3N2)O,0.58,(s)-flurocarazolol,B3DB(CC0)
C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O,0.6,604-75-1,B3DB(CC0)
CNCCCN1C2=CC=CC=C2SC3=CC=CC=C31,0.6,desmonomethylpromazine,B3DB(CC0)
CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)OC,0.6,cocaine,B3DB(CC0)
CC1C2=C(C=CC=C2Cl)NC(=NCC(F)F)N1,0.6,5-hydroxytryptamine (5-ht) receptor ligand 1b,B3DB(CC0)
CCC12CCN(C(C1(C)C)CC3=C2C=C(C=C3)O)CC4(CC4)O,0.6,bremazocine,B3DB(CC0)
CCCCC1CCN(CC1)CCCN2C(=O)CCC3=CC=CC=C32,0.6,77-lh-28-1,B3DB(CC0)
CN1C2CCC1[C@H]([C@H](C2)OC(=O)C3=CC=CC=C3)C(=O)OC,0.6,benzoylmethylecgonine,B3DB(CC0)
C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,0.6,amoxapine,B3DB(CC0)
C(=S)=S,0.6,carbon disulfide,B3DB(CC0)
C1CN(CCN1)C2=NC=CC=N2,0.6,1-(2-pyrimidinyl)-piperazine,B3DB(CC0)
CC(C)(C)C1CCCCC1,0.61,tert-butylcyclohexane,B3DB(CC0)
Clc1ccc(N2)c(C(C)=NC(O)C2=O)c1,0.61,oxazepam,B3DB(CC0)
COC1=C(C=C(C=C1)C2CC(=O)NC2)OC3CCCC3,0.61,rolipram,B3DB(CC0)
COC1=CC2=C(C=C1CNC3CCCNC3C4=CC=CC=C4)N=C(S2)C5CC5,0.62,pfizer compound 24,B3DB(CC0)
CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O,0.62,venlafaxine,B3DB(CC0)
COC1=C(C=C(C=C1)OC(F)(F)F)CNC2CCCNC2C3=CC=CC=C3,0.63,145877-52-7,B3DB(CC0)
C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O,0.63,mefloquine,B3DB(CC0)
CCC(C)Nc1c(I)ccc(c1)NC(C)CC,0.64,"4-iodo-n,n'-isopropyl-m- xylenediamine",B3DB(CC0)
CC(C1=CC=CC=C1)(C2=CC=CC=N2)OCCN(C)C,0.64,doxylamine,B3DB(CC0)
C[C@](C1=CC=CC=C1)(C2=CC=CC=N2)OCCN(C)C,0.64,doxylamine,B3DB(CC0)
C1CN(CCN1CC2=C3C=CC=CN3N=C2)C4=CC=C(C=C4)Cl,0.64,fauc-113,B3DB(CC0)
CCC1=C(C(=NC(=N1)N)N)C2=CC(=C(C=C2)Cl)Cl,0.65,etoprine,B3DB(CC0)
CCCCCCCCCC,0.67,decane,B3DB(CC0)
CCCCCCCC,0.69,octane,B3DB(CC0)
C1CCN(CC1)CC2=CC(=CC=C2)OCCCNC3=CC=CC=N3,0.69,chembl142149,B3DB(CC0)
C1CC2=CC=CC=C2NC1,0.7,"1,2,3,4-tetrahydroquinoline",B3DB(CC0)
CNC(=O)C1=C(N=C(N=C1OCCO)C#N)NCC2CCC3(CCC3)CC2,0.7,irie-13b,B3DB(CC0)
C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO,0.7,perphenazine,B3DB(CC0)
C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42,0.7,quetiapine,B3DB(CC0)
CCCCCCC=C,0.74,1-octene,B3DB(CC0)
COC1=CC=CC(=C1)CC2CCN(CC2)C3CCC(CC3)(C4=CC5=C(C=C4)OCO5)OC,0.74,bms-184111,B3DB(CC0)
CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4Cl,0.74,climazolam,B3DB(CC0)
CSC1=CC2=C(C=C1)SC3=CC=CC=C3N2CCC4CCCNC4,0.75,northioridazine,B3DB(CC0)
C1CO[C@H](CN1)C2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)F,0.77,9b,B3DB(CC0)
CC1=CC2=C(NC3=CC=CC=C3N=C2S1)N4CCN(CC4)C,0.78,olanzapine,B3DB(CC0)
CN(C1CCN(CC1)CC(COC2=CC=C(C=C2)F)O)C3=NC4=CC=CC=C4S3,0.78,sabeluzole,B3DB(CC0)
COC1=C(C=CC(=C1)N2C=NC3=C(C2=O)SC(=C3)C4=CC=C(C=C4)Cl)OCCN5CCCC5,0.78,515141-51-2,B3DB(CC0)
COCCCC/C(=N/OCCN)/C1=CC=C(C=C1)C(F)(F)F,0.79,fluvoxamine,B3DB(CC0)
COCCCC/C(=N\OCCN)/C1=CC=C(C=C1)C(F)(F)F,0.79,fluvoxamine,B3DB(CC0)
COCCCCC(=NOCCN)C1=CC=C(C=C1)C(F)(F)F,0.79,(z) fluvoxamine,B3DB(CC0)
CSC1=CC2=C(C=C1)SC3=CC=CC=C3N2CCC4CCCCN4,0.8,northioridazine,B3DB(CC0)
CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,0.8,loxapine,B3DB(CC0)
CCC1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)N(C)C3CCN(C3)C(=O)N4CCC(C4)N5CCCCC5,0.81,mchr antagonist 23c,B3DB(CC0)
CC1=C(C(=NC(=N1)N)N)C2=CC(=C(C=C2)Cl)Cl,0.81,metoprine,B3DB(CC0)
C1[C@@H]([C@H]1N)C2=CC=C(C=C2)F,0.81,( + )-4-fluorotranylcypromine,B3DB(CC0)
CC1=C2C(=CC=C1)C3CN(CCC3(C4=CC=CC=C4O2)O)C,0.82,org4428,B3DB(CC0)
CC1=C2C(=CC=C1)[C@@H]3CN(CC[C@@]3(C4=CC=CC=C4O2)O)C,0.82,beloxepin,B3DB(CC0)
CCCC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCN(CC4)C,0.83,butaperazine,B3DB(CC0)
CC1CCN(CC1)CCCC(=O)C2=CC=C(C=C2)F,0.83,melperone,B3DB(CC0)
C1CN(CCC1NC2=NNC3=C2C=C(C=C3)Cl)CC4=CC5=C(C=C4)OCO5,0.83,mchr antagonist 19,B3DB(CC0)
CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,0.85,meperidine,B3DB(CC0)
C1CCN(CC1)CCC(C2CC3CC2C=C3)(C4=CC=CC=C4)O,0.85,biperiden,B3DB(CC0)
CC(C)(C)C1=NC2=C(S1)C=C(C(=C2)CNC3CCCNC3C4=CC=CC=C4)OC,0.85,pfizer compound 21,B3DB(CC0)
CCCCCCCC=C,0.86,1-nonene,B3DB(CC0)
CCCCC(C)C,0.86,2-methyl heptane,B3DB(CC0)
COC1=CC=CC=C1CNC2CCCNC2C3=CC=CC=C3,0.87,145148-39-6,B3DB(CC0)
CCN(C)C(=O)OC1=CC=CC(=C1)C(C)N(C)C,0.88,105601-20-5,B3DB(CC0)
CCN(C)C(=O)OC1=CC=CC(=C1)[C@H](C)N(C)C,0.88,rivastigmine,B3DB(CC0)
C1CC(C(NC1)C2=CC=CC=C2)NCC3=C(C=CC(=C3)OC(F)(F)F)OC(F)F,0.88,145742-22-9,B3DB(CC0)
C1CS[C@H](CN1)C2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)F,0.89,chembl1935446,B3DB(CC0)
CCCC(C)CC,0.9,3-methylhexane (2- ethylpentane),B3DB(CC0)
CC[CH]C(=C)CC,0.9,3-methylhexane,B3DB(CC0)
CC1CCCC1,0.9,methylcyclopentane,B3DB(CC0)
CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,0.9,metoclopramide,B3DB(CC0)
CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)CN2CCN(CC2)CC(C3=CC=C(C=C3)Cl)O,0.91,am-36,B3DB(CC0)
CC/C(=C(/C1=CC=CC=C1)\C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3,0.92,(e)-tamoxifen,B3DB(CC0)
CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3,0.92,"2-[4-(1,2-diphenylbut-1-enyl)phenoxy]-n,n-dimethylethanamine",B3DB(CC0)
CC(C)C1=CC(=C(C=C1)OC)CNC2CCCNC2C3=CC=CC=C3,0.92,pfizer compound 8,B3DB(CC0)
CC(CC1=CC=CC=C1)N,0.93,amphetamine,B3DB(CC0)
C[C@@H](CC1=CC=CC=C1)NC,0.96,methamphetamine,B3DB(CC0)
CCCCCCCCC=C,0.96,1-decene,B3DB(CC0)
CC(C)(C)C1=CC(=C(C=C1)OC(F)(F)F)CNC2CCCNC2C3=CC=CC=C3,0.96,145742-01-4,B3DB(CC0)
CC1CCCCC1,0.96,methylcyclohexane,B3DB(CC0)
C1=CC=C2C(=C1)N(C3=C(S2)C=CC(=C3)Cl)CCCN,0.97,2095-17-2,B3DB(CC0)
CC(C)(C)C1=CC(=C(C=C1)OC)CNC2CCCNC2C3=CC=CC=C3,0.98,pfizer compound 6,B3DB(CC0)
C1CCN(CC1)CC2=CC(=C(C=C2)I)CN3CCCCC3,0.98,"4-iodo-alpha,alpha'- dipiperidino-m-xylene",B3DB(CC0)
CC(CN1C2=CC=CC=C2CCC3=CC=CC=C31)CN(C)C,0.99,trimipramine,B3DB(CC0)
CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42,0.99,24219-97-4,B3DB(CC0)
CCCC(C)C,1.0,2-methylpentane (isohexane),B3DB(CC0)
CC(C)(C)OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl,1.0,tertbutylchlorambucil,B3DB(CC0)
CCC(C)(C)C,1.0,"2,2-dimethylbutane",B3DB(CC0)
CCC(C)CC,1.0,3-methylpentane,B3DB(CC0)
CN(C)CC/C=C/1\C2=CC=CC=C2COC3=CC=CC=C31,1.0,doxepin,B3DB(CC0)
CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31,1.0,doxepin,B3DB(CC0)
CC12CCN(C1N(C3=C2C=C(C=C3)OC(=O)NC4=CC=CC=C4)C)C,1.0,acmc-20dhn6,B3DB(CC0)
C1CN(CCC1S(=O)(=O)C2=CC=C(C=C2)C#N)CCC3=C(C=C(C=C3)F)F,1.0,compound 26,B3DB(CC0)
CCCCCCN1CCN(CC1)C2=CC=C(C=C2)I,1.01,1-hexyl-4-(4- iodophenyl)piperazine,B3DB(CC0)
CC1CCC(C(C1)C)C,1.02,tripropylphosphine,B3DB(CC0)
CN1CC2C(C1)C3=C(C=CC(=C3)Cl)OC4=CC=CC=C24,1.03,org-5222,B3DB(CC0)
CN1CCC2(O)c3ccccc3Oc4ccc(Cl)cc4C2([H])C1,1.03,"b-102, asenapine, org5222",B3DB(CC0)
CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,1.04,nortriptyline,B3DB(CC0)
COC1=C(C=C(C=C1)Cl)[C@]2(C3=C(C=C(C=C3)C(F)(F)F)NC2=O)F,1.04,bms-204352,B3DB(CC0)
CCCCCCCC(C)C,1.05,2-methylnonane,B3DB(CC0)
CN(C)CCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31,1.06,cyclobenzaprine,B3DB(CC0)
CC1CCCCC1C,1.07,"1,2-dimethylcyclohexane",B3DB(CC0)
CCC1=CC=C(C=C1)C(=O)C(C)CN2CCCC2,1.08,inaperisone,B3DB(CC0)
CC(CC1CCCCC1)NC,1.08,101-40-6,B3DB(CC0)
C[C@H](CC1CCCCC1)NC,1.08,(r)-propylhexedrine,B3DB(CC0)
COC1=CC=C(C=C1)CCN2CCC(CC2)NC3=NC4=CC=CC=C4N3CC5=CC=C(C=C5)F,1.1,astemizole,B3DB(CC0)
CC12C3=CC=CC=C3CC(N1)C4=CC=CC=C24,1.11,77086-21-6,B3DB(CC0)
C1CN(CCC1COC2=CC=C(C=C2)C#N)C/C=C/I,1.13,i-4 (44cyanophenoxymethylpiperidineniodoallyl),B3DB(CC0)
C1CN(CCC1COC2=CC=C(C=C2)C#N)CC=CI,1.13,i-4 (44cyanophenoxymethylpiperidineniodoallyl),B3DB(CC0)
C1CCNC2=C(C1)C=CC(=C2)C(=O)CCC3CCN(CC3)CC4=CC=CC=C4,1.14,zanapezil,B3DB(CC0)
CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,1.15,metoprolol,B3DB(CC0)
CCC1=CC(=CC=C1)NC(=NC2=CC=CC(=C2)CC)C,1.2,9-c17,B3DB(CC0)
COC1=CC2=C(C=C1CNC3CCCNC3C4=CC=CC=C4)N=C(S2)C5=CC=CC=C5,1.26,pfizer compound 23,B3DB(CC0)
C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,1.3,haloperidol,B3DB(CC0)
CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C,1.3,promethazine,B3DB(CC0)
CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24,1.3,maprotiline,B3DB(CC0)
CNCCCN1C2=CC=CC=C2SC3=C1C(=CC=C3)Cl,1.37,nor-1-chlorpromazine,B3DB(CC0)
CC(C)CN1CCN(CC1)C2=CC=C(C=C2)I,1.38,1-isobutyl-4-(4-iodophenyl)piperazine,B3DB(CC0)
CCC(C)N1CCN(CC1)C2=CC=C(C=C2)I,1.38,1-isobutyl-4-(4-iodophenyl)piperazine,B3DB(CC0)
C1CN(CCC1(C2=CC=C(C=C2)Br)O)CCCC(=O)C3=CC=C(C=C3)F,1.38,bromperidol,B3DB(CC0)
C1(Br)C=CC(C2(O)CCN(CCC(=O)C3C=CC(F)=CC=3)CC2)=CC=1,1.38,bromperidol,B3DB(CC0)
C[NH+]1CC[NH+](CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F,1.4,117-89-5,B3DB(CC0)
CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C,1.4,bupropion (zyban),B3DB(CC0)
CC1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F,1.44,chembl4248308,B3DB(CC0)
CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)C(F)(F)F,1.44,trifluopromazine,B3DB(CC0)
CN1CCN(CC1)CCCn1c2ccccc2sc2cccc(C(F)(F)F)c12,1.44,trifluroperazine,B3DB(CC0)
C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO,1.5,fluphenazine,B3DB(CC0)
CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl,1.6,79559-97-0,B3DB(CC0)
C1CN(CCN1)C2=NC(=C(C=C2)C(F)(F)F)Cl,1.64,chebi: 568657,B3DB(CC0)
C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,-1.5,etoposide,B3DB(CC0)
CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OC[C@H]3CO[C@](O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl,-0.28,ketoconazole,B3DB(CC0)
CC(C)(C)/[N+](=C/C1=CC=CC=C1)/[O-],0.0,phenyl-n-tert-butylnitrone,B3DB(CC0)
C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O,-1.6,d-mannitol,B3DB(CC0)
CN=C(NC#N)NC1=CC=CC(=C1)C2=CSC(=N2)N=C(N)N,-1.54,chebi: 145922,B3DB(CC0)
CCC1=C2C(=CC=C1)C3=C(N2)C(OCC3)(CC)CC(=O)O,-1.42,etodolac,B3DB(CC0)
CC1=C(N=CN1)CSCCNC(=NC)NC#N,-1.4,cimetidine (y-g1),B3DB(CC0)
C1CC(OC1CO)N2C=NC3=C2N=CNC3=O,-1.3,didanosine,B3DB(CC0)
CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,-1.3,salbutamol ,B3DB(CC0)
C1=CC=C(C=C1)C2=CSC(=N2)CCN,-1.3,yg19,B3DB(CC0)
C1C2=NN=C(N2C3=C(C=C(C=C3)Cl)C(=N1)C4=CC=CC=C4)CO,-1.3,α-hydroxyalprazolam (alpha-hydroxyalprazolam),B3DB(CC0)
CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CC(C7(C6(CCC7C8=CC(=O)OC8)O)C)O)C)C)C)O)O,-1.2,cogoxin,B3DB(CC0)
C1CC(OC1CO)N2C=CC(=NC2=O)N,-1.2,nsc606170,B3DB(CC0)
C1C[C@@H](O[C@@H]1CO)N2C=CC(=NC2=O)N,-1.2,"2',3'-dideoxycytidine (zalcitabine)",B3DB(CC0)
CN(C)CC1=CC=C(O1)CSCCNC2=C(C=CN2)[N+](=O)[O-],-1.12,74188-86-6,B3DB(CC0)
C1=CC=C(C(=C1)C(=O)O)O,-1.1,salicylic acid (2-hydroxybenzoic acid),B3DB(CC0)
CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O,-1.1,norfloxacin,B3DB(CC0)
CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(C(CC3=CC=CC=C3)NC(=O)C(CC(=O)N)NC(=O)C4=NC5=CC=CC=C5C=C4)O,-1.03,127779-20-8,B3DB(CC0)
CCC1(CC2CC(C3=C(CC[NH+](C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CC[NH+]9C7C(C=CC9)(C(C(C8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,-1.03,vincristine,B3DB(CC0)
CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O,-1.0,fexofenadine (allegra),B3DB(CC0)
CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@H]([C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC(=O)N)NC(=O)C4=NC5=CC=CC=C5C=C4)O,-0.95,saquinavir,B3DB(CC0)
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,-0.9,atenolol ,B3DB(CC0)
CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)F,-0.85,alovudine,B3DB(CC0)
C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O,-0.8,domperidone,B3DB(CC0)
C1=NC2=C(N1COCCO)NC(=NC2=O)N,-0.8,aciclovir,B3DB(CC0)
CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)N=[N+]=[N-],-0.72,zidovudine,B3DB(CC0)
CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-],-0.7,zidovudine,B3DB(CC0)
CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,-0.7,verapamil,B3DB(CC0)
CC1=C(C(=O)N2CCCC(C2=N1)O)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,-0.7,paliperidone,B3DB(CC0)
CC(=O)OC1=CC=CC=C1C(=O)[O-],-0.5,50-78-2,B3DB(CC0)
CC1=CC=C(C=C1)C2=C(N3C=C(C=CC3=N2)C)CC(=O)N(C)C,-0.48,zolpidem,B3DB(CC0)
CNS(=O)(=O)CCC1=CC2=C(C=C1)NC=C2C3CCN(CC3)C,-0.46,naratriptan,B3DB(CC0)
CCCN(CCC)CCC1=C2CC(=O)NC2=C(C=C1)O,-0.43,skf 89124,B3DB(CC0)
CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C,-0.4,sumatriptan,B3DB(CC0)
CC(C)(C)NCC(COC1=CC=CC2=C1CCC(=O)N2)O,-0.4,carteolol,B3DB(CC0)
CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)C,-0.4,mesoridazine,B3DB(CC0)
CC(C)(C)/[N+](=C\C1=CC=[N+](C=C1)[O-])/[O-],-0.38,"alpha-(4-pyridyl-1-oxide)-n-tert-
butylnitrone",B3DB(CC0)
CC(=O)NC1=CC=C(C=C1)O,-0.3,acetaminophen (p-acetamidophenol),B3DB(CC0)
CNCCC1=CC=CC=N1,-0.3,betahistine (y-g 14),B3DB(CC0)
CN1C2=C(C(=O)N(C1=O)C)NC=N2,-0.3,theophylline,B3DB(CC0)
C(Cl)Cl,-0.3,dichloromethane,B3DB(CC0)
CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3[C@H](C=C4)O,-0.3,morphine,B3DB(CC0)
CCC1(CC(=O)NC1=O)C,-0.3,ethosuximide,B3DB(CC0)
CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,-0.3,59468-85-8,B3DB(CC0)
CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,-0.3,loratadine,B3DB(CC0)
CC1C(=O)NC2(CCCC2)C(=O)N1,-0.26,107447-22-3,B3DB(CC0)
CCCC(CCC)C(=O)O,-0.2,valproate,B3DB(CC0)
CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(C=C4)O,-0.2,morphine,B3DB(CC0)
COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,-0.2,quinidine (quinine),B3DB(CC0)
CCC1(C(=O)NC(=O)NC1=O)C,-0.2,5-methyl-5-ethyl barbituric acid (nsc 30403),B3DB(CC0)
CC(C)(C)C1=CC2=NN=C(N2N=C1OCC3=NC=NN3C)C4=C(C=CC(=C4)F)F,-0.2,l-838417,B3DB(CC0)
C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl,-0.2,trazodone,B3DB(CC0)
CCO,-0.2,ethanol,B3DB(CC0)
C1CCC(CC1)(CC(=O)O)CN,-0.19,gabapentin,B3DB(CC0)
CC(C)CO,-0.17,2-methylpropan-1-ol,B3DB(CC0)
CCCO,-0.16,propan-1-ol,B3DB(CC0)
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C,-0.15,dexamethasone,B3DB(CC0)
CCCC(C)(COC(=O)N)COC(=O)N,-0.15,meprobamate,B3DB(CC0)
CC(=O)C,-0.15,propan-2-one (acetone),B3DB(CC0)
C1CN(CCN1C2=NN=C(C(=C2)C3=CC=NC=C3)C4=CC=CC=C4)C5=NC=CC=N5,-0.15,"minokine, mw01-2-069srm",B3DB(CC0)
C(=O)(N)N,-0.14,urea,B3DB(CC0)
C(=C\Cl)\Cl,-0.13,"cis-1,2-dichloroethylene",B3DB(CC0)
CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,-0.12,phenobarbital,B3DB(CC0)
CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,-0.1,vinblastine,B3DB(CC0)
C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3,-0.1,phenytoin,B3DB(CC0)
CCCC(C)C1(C(=O)NC(=S)NC1=O)CC,-0.1,thiopental (thiopentone),B3DB(CC0)
CC1=CC(=O)N(N1C)C2=CC=CC=C2,-0.1,antipyrine ok,B3DB(CC0)
CC(C)O,-0.1,2-propanol (isopropanol),B3DB(CC0)
CCC(=O)C,-0.1,2-butanone,B3DB(CC0)
CC(C)NCC(COC1=CC=CC2=C1C=CN2)O,-0.1,pindolol,B3DB(CC0)
C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,-0.1,carbamazepine,B3DB(CC0)
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,-0.1,58-08-2,B3DB(CC0)
CC1(O[C@@H]2CO[C@@]3([C@H]([C@@H]2O1)OC(O3)(C)C)COS(=O)(=O)N)C,-0.07,topiramate,B3DB(CC0)
CC[C@H](C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C,-0.07,lovastatin,B3DB(CC0)
CC[C@@H](C(=O)N)N1CCCC1=O,-0.04,levetiracetam,B3DB(CC0)
ClC1=CC=CC(OC2CCN(CCC3CCCN3S(=O)(=O)C3=CC4=C(C=CN4)C=C3)CC2)=C1,-0.04,sb-656104-a,B3DB(CC0)
CC(C)(C)C1=CN=C(O1)CSC2=CN=C(S2)NC(=O)C3CCNCC3,-0.01,sns-032,B3DB(CC0)
CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,0.0,risperidone,B3DB(CC0)
CCOCC,0.0,diethylether (ether),B3DB(CC0)
CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC,0.02,dextromethorphan,B3DB(CC0)
CCCCNC(=S)NC1=CC=CC=C1,0.03,1-butyl-3-phenylthiourea,B3DB(CC0)
[Xe],0.03,7440-63-3,B3DB(CC0)
CCC1(C(=O)NC(=O)NC1=O)CCC(C)C,0.04,amobarbital,B3DB(CC0)
